bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,is_suspicious
4716,3008,2024-04-25T12:49:58Z,2024-04-25T13:04:12Z,26.152.107.25,FR,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:49:58Z,None,0
21456,18365,2024-04-25T21:38:18Z,2024-04-25T21:42:31Z,100.205.200.214,GB,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:38:18Z,None,0
7957,19816,2024-04-25T09:11:38Z,2024-04-25T09:15:33Z,17.2.227.127,DE,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:11:38Z,None,0
1506,4190,2024-04-25T10:38:48Z,2024-04-25T11:08:14Z,61.184.7.158,IN,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:38:48Z,None,0
12661,23446,2024-04-25T07:17:05Z,2024-04-25T07:19:47Z,34.80.222.203,GB,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:17:05Z,None,0
4539,10288,2024-04-25T22:43:38Z,2024-04-25T23:24:58Z,246.5.77.29,BR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:43:38Z,None,0
2483,7942,2024-04-25T07:20:14Z,2024-04-25T07:42:38Z,140.101.150.162,FR,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:20:14Z,None,0
264,7423,2024-04-25T12:09:14Z,2024-04-25T13:05:06Z,141.133.189.216,US,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:09:14Z,None,0
1041,13780,2024-04-25T11:23:25Z,2024-04-25T11:51:28Z,44.208.101.92,BR,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T11:23:25Z,None,0
10965,5160,2024-04-25T02:05:55Z,2024-04-25T02:42:43Z,60.63.161.128,IN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:05:55Z,None,0
9703,17400,2024-04-25T20:15:58Z,2024-04-25T21:14:47Z,81.34.48.79,DE,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:15:58Z,None,0
4500,103,2024-04-25T06:06:07Z,2024-04-25T07:01:10Z,151.198.206.209,FR,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:06:07Z,None,0
1674,8980,2024-04-26T09:00:00Z,2024-04-26T09:10:00Z,65.49.1.96,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T09:00:00Z,waf_rule,1
7146,8379,2024-04-25T05:52:25Z,2024-04-25T06:26:20Z,180.163.243.38,FR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:52:25Z,None,0
3627,2701,2024-04-25T00:48:50Z,2024-04-25T01:08:19Z,100.182.144.51,JP,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:48:50Z,None,0
455,543,2024-04-25T03:53:04Z,2024-04-25T04:40:06Z,91.251.211.233,CN,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:53:04Z,None,0
7630,8898,2024-04-25T23:39:59Z,2024-04-25T23:53:00Z,220.190.247.99,FR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:39:59Z,None,0
7716,27317,2024-04-25T07:09:23Z,2024-04-25T07:29:35Z,4.215.166.79,GB,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:09:23Z,None,0
2714,584,2024-04-25T19:04:09Z,2024-04-25T20:00:38Z,83.71.143.205,DE,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:04:09Z,None,0
3274,5019,2024-04-25T06:33:15Z,2024-04-25T07:21:48Z,67.44.30.63,BR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:33:15Z,None,0
516,6007,2024-04-25T07:59:51Z,2024-04-25T08:29:30Z,183.41.240.104,BR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:59:51Z,None,0
10909,5730,2024-04-25T15:39:14Z,2024-04-25T16:39:07Z,94.30.117.159,FR,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:39:14Z,None,0
6727,9833,2024-04-25T12:42:16Z,2024-04-25T13:21:16Z,28.39.25.6,JP,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:42:16Z,None,0
239,4150,2024-04-25T14:40:23Z,2024-04-25T15:34:11Z,22.150.86.158,DE,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:40:23Z,None,0
66,4581,2024-04-25T01:59:08Z,2024-04-25T02:19:18Z,179.29.10.38,BR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:59:08Z,None,0
569,2468,2024-04-25T04:50:28Z,2024-04-25T05:02:41Z,63.100.177.27,FR,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:50:28Z,None,0
2746,3263,2024-04-25T02:36:38Z,2024-04-25T02:50:42Z,172.120.204.180,CN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:36:38Z,None,0
792,8883,2024-04-25T10:45:59Z,2024-04-25T10:55:47Z,60.149.227.156,BR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:45:59Z,None,0
3466,6249,2024-04-25T11:41:45Z,2024-04-25T12:22:31Z,190.81.1.216,GB,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T11:41:45Z,None,0
2439,2805,2024-04-25T10:06:28Z,2024-04-25T11:06:09Z,199.124.123.193,FR,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:06:28Z,None,0
10106,2042,2024-04-25T17:59:08Z,2024-04-25T18:58:48Z,34.20.200.140,IN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:59:08Z,None,0
1223,921,2024-04-25T10:17:12Z,2024-04-25T11:03:42Z,12.157.182.143,JP,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:17:12Z,None,0
12278,8293,2024-04-25T08:51:36Z,2024-04-25T09:36:18Z,10.181.52.247,IN,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:51:36Z,None,0
771,7744,2024-04-25T11:28:37Z,2024-04-25T12:10:30Z,124.66.201.62,DE,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T11:28:37Z,None,0
1020,5820,2024-04-25T18:35:47Z,2024-04-25T19:01:53Z,30.86.14.80,IN,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:35:47Z,None,0
484,16050,2024-04-25T14:35:19Z,2024-04-25T15:12:20Z,122.27.17.254,DE,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:35:19Z,None,0
673,4478,2024-04-25T17:19:17Z,2024-04-25T17:46:33Z,32.2.37.50,BR,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:19:17Z,None,0
5600,6581,2024-04-25T16:28:30Z,2024-04-25T16:34:42Z,101.196.85.245,CN,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:28:30Z,None,0
206,9820,2024-04-25T22:29:00Z,2024-04-25T22:54:33Z,142.114.26.12,JP,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:29:00Z,None,0
16637,18525,2024-04-25T04:44:29Z,2024-04-25T04:46:42Z,20.204.19.73,FR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:44:29Z,None,0
19574,18075,2024-04-25T04:44:25Z,2024-04-25T05:19:40Z,223.62.192.229,FR,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:44:25Z,None,0
12015,10172,2024-04-25T07:02:45Z,2024-04-25T07:27:25Z,47.208.230.237,US,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:02:45Z,None,0
4583,12352,2024-04-25T01:36:39Z,2024-04-25T02:28:04Z,109.102.65.98,FR,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:36:39Z,None,0
6400,7424,2024-04-25T10:21:12Z,2024-04-25T10:41:50Z,116.106.192.147,CN,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:21:12Z,None,0
2046,3916,2024-04-25T02:52:18Z,2024-04-25T03:13:06Z,209.16.249.220,US,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:52:18Z,None,0
1914,22856,2024-04-25T17:26:28Z,2024-04-25T18:14:27Z,228.186.131.47,JP,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:26:28Z,None,0
3745,6103,2024-04-25T14:27:24Z,2024-04-25T15:15:13Z,218.30.59.29,IN,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:27:24Z,None,0
3694,2441,2024-04-25T08:40:27Z,2024-04-25T09:21:58Z,100.80.98.2,FR,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:40:27Z,None,0
780,4244,2024-04-25T20:42:05Z,2024-04-25T21:11:06Z,136.84.230.108,BR,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:42:05Z,None,0
19641,18902,2024-04-25T20:07:06Z,2024-04-25T20:22:17Z,231.84.162.74,BR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:07:06Z,None,0
789,1283,2024-04-25T19:47:18Z,2024-04-25T20:01:06Z,172.106.103.191,JP,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:47:18Z,None,0
3428,19895,2024-04-25T16:24:48Z,2024-04-25T17:22:49Z,104.147.116.188,FR,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:24:48Z,None,0
3056,367,2024-04-25T16:28:45Z,2024-04-25T16:41:52Z,28.153.194.26,JP,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:28:45Z,None,0
342,2713,2024-04-25T23:31:39Z,2024-04-26T00:09:42Z,61.36.169.220,FR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:31:39Z,None,0
3423,1925,2024-04-25T18:00:28Z,2024-04-25T18:18:19Z,29.43.159.78,US,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:00:28Z,None,0
3722,1768,2024-04-25T00:53:09Z,2024-04-25T01:36:16Z,191.199.66.116,BR,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:53:09Z,None,0
33662,9572,2024-04-26T00:20:00Z,2024-04-26T00:30:00Z,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T00:20:00Z,waf_rule,1
1061,2525,2024-04-25T22:06:39Z,2024-04-25T22:55:40Z,7.252.44.88,BR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:06:39Z,None,0
1001,5005,2024-04-25T19:05:45Z,2024-04-25T19:55:21Z,230.82.152.199,IN,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:05:45Z,None,0
18671,4753,2024-04-25T09:27:10Z,2024-04-25T10:15:09Z,151.165.199.137,BR,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:27:10Z,None,0
3246,20136,2024-04-25T12:52:05Z,2024-04-25T13:04:15Z,227.30.39.138,CN,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:52:05Z,None,0
172,18156,2024-04-25T23:29:55Z,2024-04-26T00:04:55Z,204.95.8.92,GB,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:29:55Z,None,0
3447,7117,2024-04-25T04:53:10Z,2024-04-25T05:01:01Z,255.42.149.231,BR,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:53:10Z,None,0
5744,20566,2024-04-25T15:29:16Z,2024-04-25T16:15:54Z,28.139.183.8,BR,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:29:16Z,None,0
1743,4621,2024-04-25T20:53:59Z,2024-04-25T21:02:31Z,169.144.122.72,DE,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:53:59Z,None,0
262,2881,2024-04-25T15:52:41Z,2024-04-25T16:48:00Z,174.100.229.243,GB,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:52:41Z,None,0
413,17823,2024-04-25T23:40:23Z,2024-04-26T00:04:06Z,11.181.45.47,IN,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:40:23Z,None,0
1808,3477,2024-04-25T20:40:30Z,2024-04-25T21:31:42Z,43.103.221.236,US,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:40:30Z,None,0
3811,1491,2024-04-25T02:16:21Z,2024-04-25T02:26:28Z,141.196.33.207,US,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:16:21Z,None,0
484,42792,2024-04-25T19:21:40Z,2024-04-25T20:10:35Z,186.91.32.74,IN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:21:40Z,None,0
1475,40453,2024-04-25T22:54:10Z,2024-04-25T23:23:24Z,215.86.202.83,IN,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:54:10Z,None,0
4880,1108,2024-04-25T08:15:24Z,2024-04-25T09:08:06Z,142.67.152.23,FR,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:15:24Z,None,0
2614,15245,2024-04-25T05:17:00Z,2024-04-25T05:46:44Z,242.69.197.137,FR,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:17:00Z,None,0
4774,6347,2024-04-25T09:38:59Z,2024-04-25T10:35:28Z,239.7.132.163,US,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:38:59Z,None,0
1531,17772,2024-04-25T21:25:09Z,2024-04-25T21:40:12Z,121.10.226.234,FR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:25:09Z,None,0
445,3593,2024-04-25T21:19:48Z,2024-04-25T22:18:53Z,62.9.98.200,US,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:19:48Z,None,0
28628,13570,2024-04-26T08:20:00Z,2024-04-26T08:30:00Z,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T08:20:00Z,waf_rule,1
3966,3248,2024-04-26T01:50:00Z,2024-04-26T02:00:00Z,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T01:50:00Z,waf_rule,1
2007,4197,2024-04-25T10:36:50Z,2024-04-25T11:11:59Z,124.78.186.122,JP,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:36:50Z,None,0
2896,1146,2024-04-25T18:20:36Z,2024-04-25T18:42:10Z,221.183.177.187,JP,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:20:36Z,None,0
6856,2052,2024-04-25T21:44:41Z,2024-04-25T22:27:00Z,177.190.119.24,JP,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:44:41Z,None,0
1488,5748,2024-04-25T09:13:38Z,2024-04-25T10:00:00Z,228.59.165.207,CN,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:13:38Z,None,0
933,475,2024-04-25T18:27:14Z,2024-04-25T18:42:38Z,164.143.44.158,BR,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:27:14Z,None,0
7403,11855,2024-04-25T02:32:10Z,2024-04-25T03:28:03Z,134.82.36.155,GB,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:32:10Z,None,0
3724,1563,2024-04-25T14:19:54Z,2024-04-25T14:37:49Z,14.9.118.9,IN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:19:54Z,None,0
8404,1748,2024-04-25T07:58:11Z,2024-04-25T08:25:36Z,147.70.242.202,FR,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:58:11Z,None,0
4085,11124,2024-04-25T04:51:14Z,2024-04-25T04:57:33Z,175.196.60.218,FR,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:51:14Z,None,0
590,100,2024-04-25T12:13:47Z,2024-04-25T12:51:52Z,243.132.204.30,JP,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:13:47Z,None,0
687,2858,2024-04-25T21:42:40Z,2024-04-25T22:12:20Z,197.175.58.221,US,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:42:40Z,None,0
1291,3390,2024-04-25T14:39:39Z,2024-04-25T15:08:27Z,249.25.57.131,GB,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:39:39Z,None,0
1316,2415,2024-04-25T00:46:48Z,2024-04-25T01:05:44Z,105.3.126.32,JP,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:46:48Z,None,0
2173,1731,2024-04-25T14:46:05Z,2024-04-25T15:04:24Z,150.67.230.114,CN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:46:05Z,None,0
4202,5430,2024-04-25T16:42:52Z,2024-04-25T17:12:10Z,133.49.217.60,IN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:42:52Z,None,0
11753,2203,2024-04-25T09:02:12Z,2024-04-25T09:06:44Z,69.160.57.213,JP,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:02:12Z,None,0
1960,1062,2024-04-25T04:55:06Z,2024-04-25T05:11:31Z,93.88.154.77,GB,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:55:06Z,None,0
3267,12,2024-04-25T15:43:45Z,2024-04-25T16:34:07Z,244.73.125.250,CN,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:43:45Z,None,0
230,3539,2024-04-25T18:20:37Z,2024-04-25T18:24:13Z,211.182.35.54,BR,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:20:37Z,None,0
182,13652,2024-04-25T14:01:38Z,2024-04-25T14:05:08Z,139.206.196.88,DE,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:01:38Z,None,0
1677,8935,2024-04-25T21:02:12Z,2024-04-25T21:24:06Z,168.202.241.221,US,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:02:12Z,None,0
644,1385,2024-04-25T02:15:41Z,2024-04-25T02:30:09Z,220.206.91.78,GB,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:15:41Z,None,0
3393,2116,2024-04-25T10:00:56Z,2024-04-25T10:54:15Z,192.42.47.104,JP,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:00:56Z,None,0
5298,5984,2024-04-25T10:50:34Z,2024-04-25T11:08:06Z,228.76.120.171,CN,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:50:34Z,None,0
5517,3522,2024-04-25T17:00:45Z,2024-04-25T17:19:35Z,127.113.151.73,GB,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:00:45Z,None,0
8809,21887,2024-04-25T21:12:08Z,2024-04-25T21:40:23Z,99.103.235.165,JP,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:12:08Z,None,0
727,2640,2024-04-25T06:31:50Z,2024-04-25T07:10:34Z,90.99.211.29,IN,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:31:50Z,None,0
9965,2338,2024-04-25T20:44:57Z,2024-04-25T20:59:34Z,37.102.227.68,DE,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:44:57Z,None,0
4069,23491,2024-04-25T21:50:00Z,2024-04-25T22:34:45Z,237.246.64.145,FR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:50:00Z,None,0
2811,2668,2024-04-25T08:42:49Z,2024-04-25T08:43:42Z,70.25.255.223,FR,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:42:49Z,None,0
6908,6547,2024-04-25T08:18:44Z,2024-04-25T08:36:18Z,228.50.67.194,US,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:18:44Z,None,0
1690,4833,2024-04-25T19:52:52Z,2024-04-25T20:08:39Z,128.95.42.124,JP,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:52:52Z,None,0
1197,5417,2024-04-25T01:16:00Z,2024-04-25T01:31:47Z,107.213.139.79,JP,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:16:00Z,None,0
6519,3135,2024-04-25T23:18:54Z,2024-04-25T23:54:40Z,61.87.177.139,CN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:18:54Z,None,0
815,2958,2024-04-25T12:24:27Z,2024-04-25T13:23:10Z,7.184.14.222,FR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:24:27Z,None,0
16866,28726,2024-04-25T06:25:15Z,2024-04-25T06:37:28Z,44.157.159.98,IN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:25:15Z,None,0
763,16640,2024-04-25T02:54:48Z,2024-04-25T03:28:23Z,104.23.166.143,FR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:54:48Z,None,0
18067,1460,2024-04-25T17:04:20Z,2024-04-25T18:04:06Z,236.187.13.247,FR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:04:20Z,None,0
977,4309,2024-04-25T16:19:03Z,2024-04-25T16:20:07Z,58.230.20.48,JP,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:19:03Z,None,0
11233,2833,2024-04-25T03:27:54Z,2024-04-25T03:52:11Z,212.84.228.195,DE,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:27:54Z,None,0
481,3152,2024-04-25T02:30:18Z,2024-04-25T02:40:30Z,94.187.248.173,GB,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:30:18Z,None,0
2306,10446,2024-04-25T10:25:45Z,2024-04-25T11:01:51Z,123.52.24.123,GB,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:25:45Z,None,0
833,19007,2024-04-25T19:46:56Z,2024-04-25T20:33:31Z,154.242.163.240,IN,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:46:56Z,None,0
4448,3397,2024-04-25T10:18:15Z,2024-04-25T10:40:48Z,131.67.238.112,IN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:18:15Z,None,0
224,11,2024-04-25T09:54:10Z,2024-04-25T09:56:17Z,35.128.20.11,US,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:54:10Z,None,0
3667,1808,2024-04-25T10:15:30Z,2024-04-25T11:01:50Z,90.116.198.27,FR,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:15:30Z,None,0
